Date,BAC,C,CFG,EQR,ES,ESS,FITB,MA,MCO,MET,MLM,NWS,NWSA,PNC,RF,SPGI,TFC,USB,V,VMC,WEC
2018-02-08,24.505659103393555,54.90684509277344,30.19739532470703,40.67058181762695,42.000030517578125,164.7886962890625,22.835996627807617,153.35321044921875,141.4180450439453,33.66689682006836,196.18785095214844,14.464366912841797,14.244592666625977,112.92018127441406,12.992667198181152,161.1875457763672,36.153194427490234,38.01982116699219,107.49822998046876,112.98112487792967,45.63943099975586
2018-02-09,24.99181365966797,56.28962326049805,30.812942504882812,41.693603515625,42.681182861328125,172.08140563964844,23.48215675354004,157.72604370117188,143.74183654785156,33.91779708862305,201.79800415039065,14.601253509521484,14.353816986083984,114.68148040771484,13.261228561401367,165.08448791503906,37.10887145996094,38.814151763916016,109.82079315185548,116.26443481445312,46.8667106628418
2018-02-12,25.64277458190918,57.11471939086914,31.46427345275879,41.664161682128906,43.062950134277344,172.01345825195312,23.680410385131836,160.5807342529297,148.0548095703125,33.9254035949707,200.27308654785156,14.738139152526855,14.335613250732422,115.11236572265624,13.406394958496094,167.74441528320312,37.51947021484375,38.973026275634766,111.85064697265624,118.27349090576172,47.00478744506836
2018-02-13,25.692209243774418,57.43557357788086,31.77204704284668,41.9438362121582,43.13031768798828,172.33811950683594,23.783203125,162.42343139648438,150.21136474609375,34.36638259887695,205.5914764404297,15.10317039489746,14.76340675354004,115.87581634521484,13.682215690612791,169.2139892578125,37.75307083129883,39.09578704833984,111.7373275756836,120.32903289794922,47.301231384277344
2018-02-14,26.367889404296875,58.604469299316406,32.81704330444336,41.70832061767578,43.10036849975586,169.68069458007812,24.41468620300293,164.71482849121094,152.02391052246094,35.506866455078125,203.04052734375,15.240057945251465,14.87263011932373,119.64034271240234,14.059659004211426,173.017822265625,38.75123596191406,39.94066619873047,114.0788116455078,120.56157684326172,46.5504150390625
2018-02-15,26.540929794311523,58.88713455200195,32.9387092590332,42.620941162109375,43.84141159057617,173.31201171875,24.377973556518555,166.7866668701172,155.22146606445312,35.529666900634766,209.5261383056641,15.14880084991455,14.899937629699709,120.84225463867188,14.13950252532959,175.70567321777344,38.8149528503418,39.78902053833008,115.64876556396484,124.14248657226562,47.46377944946289
2018-02-16,26.343170166015625,58.688507080078125,32.874298095703125,42.66510009765625,44.25310516357422,173.3874053955078,24.326574325561523,167.7032470703125,156.76861572265625,35.461246490478516,203.5583038330078,15.011913299560549,14.799814224243164,120.25263214111328,14.117727279663086,176.04051208496094,38.90697479248047,40.15731048583984,115.2420654296875,117.72471618652344,47.92820358276367
2018-02-20,26.310211181640625,58.41347885131836,32.98881530761719,42.42222213745117,43.54199981689453,170.19403076171875,24.385316848754883,167.41680908203125,156.6940460205078,35.65132141113281,201.5249938964844,14.692509651184082,14.517654418945312,120.29043579101562,14.081436157226562,174.75706481933594,38.65213394165039,39.65181350708008,115.39340209960938,115.77146911621094,47.138702392578125
2018-02-21,26.260772705078125,58.82601165771485,33.139122009277344,41.119529724121094,42.935699462890625,166.20040893554688,24.554195404052734,164.5238800048828,155.6315460205078,35.69694137573242,199.84950256347656,14.738139152526855,14.572264671325684,121.91566467285156,14.241118431091309,174.45945739746094,38.99901580810547,39.78902053833008,113.89911651611328,113.51131439208984,46.53494644165039
2018-02-22,26.11245346069336,58.26830291748047,32.53074645996094,41.340335845947266,43.0255126953125,167.28753662109375,24.135658264160156,165.1254119873047,155.79931640625,35.45364761352539,199.67068481445312,15.057538986206056,14.76340675354004,119.1339111328125,14.016107559204102,174.7105255126953,38.453914642333984,39.18965530395508,113.851806640625,113.84689331054688,46.70523452758789
2018-02-23,26.392606735229492,58.88713455200195,33.2321662902832,41.9438362121582,44.51509475708008,171.5756072998047,24.561546325683594,167.8082733154297,157.7844696044922,36.092315673828125,199.1623382568359,15.285687446594238,15.018261909484863,121.0161590576172,14.262897491455078,178.73907470703125,39.19013595581055,40.07064437866211,116.26350402832033,113.44603729248048,47.874019622802734
2018-02-26,26.71396255493164,59.322601318359375,31.879409790039062,42.046875,44.02854537963867,171.454833984375,24.789161682128903,169.8227996826172,158.62318420410156,36.15313720703125,198.7858428955078,15.42257595062256,15.145689964294434,122.3314437866211,14.371776580810549,180.25914001464844,39.49454116821289,40.32339096069336,117.83346557617188,113.50198364257812,47.69598007202149
2018-02-27,26.639812469482425,58.35233688354492,31.313968658447266,41.09009552001953,42.95814514160156,167.46875,24.42202377319336,167.9705352783203,156.91769409179688,35.9022216796875,194.0980987548828,15.240057945251465,14.909037590026855,121.1219711303711,14.241118431091309,180.1099395751953,38.89990234375,39.724029541015625,116.6796417236328,110.81708526611328,46.88325881958008
2018-02-28,26.450286865234375,57.672420501708984,31.127872467041016,41.38447570800781,42.66621780395508,168.97860717773438,24.2678279876709,167.8082733154297,155.52906799316406,35.119102478027344,191.9613342285156,14.96628475189209,14.681488037109377,119.1792449951172,14.08869171142578,178.8603057861328,38.475135803222656,39.2546501159668,116.2729721069336,109.75431060791016,46.3801383972168
